uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,12
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,22
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,1092
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,1126
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,11
MG,SEPTICEMIA,IGNORADO,"70 - 79",I,7
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,16
MG,SEPTICEMIA,OUTRO,"70 - 79",F,3
MG,SEPTICEMIA,OUTRO,"70 - 79",M,13
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,67
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,56
MG,SRAG,DOMICILIO,"70 - 79",M,1
MG,SRAG,HOSPITAL,"70 - 79",F,10
MG,SRAG,HOSPITAL,"70 - 79",M,19
MG,SRAG,IGNORADO,"70 - 79",I,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MS,OUTRAS,DOMICILIO,"70 - 79",F,62
MS,OUTRAS,DOMICILIO,"70 - 79",M,129
MS,OUTRAS,HOSPITAL,"70 - 79",F,150
MS,OUTRAS,HOSPITAL,"70 - 79",M,232
MS,OUTRAS,OUTRO,"70 - 79",F,3
MS,OUTRAS,OUTRO,"70 - 79",M,9
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,1
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,7
MS,COVID,HOSPITAL,"70 - 79",F,6
MS,COVID,HOSPITAL,"70 - 79",M,11
MS,INDETERMINADA,DOMICILIO,"70 - 79",F,3
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,2
MS,INDETERMINADA,HOSPITAL,"70 - 79",M,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,15
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,48
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,45
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
MS,PNEUMONIA,DOMICILIO,"70 - 79",F,5
MS,PNEUMONIA,DOMICILIO,"70 - 79",M,6
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,126
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,177
MS,PNEUMONIA,OUTRO,"70 - 79",F,1
MS,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
MS,SEPTICEMIA,DOMICILIO,"70 - 79",M,3
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,117
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,101
MS,SEPTICEMIA,POSTO_SAUDE,"70 - 79",F,1
MS,SRAG,DOMICILIO,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",M,2
MT,OUTRAS,AMBULANCIA,"70 - 79",M,1
MT,OUTRAS,DOMICILIO,"70 - 79",F,52
MT,OUTRAS,DOMICILIO,"70 - 79",M,84
MT,OUTRAS,HOSPITAL,"70 - 79",F,120
MT,OUTRAS,HOSPITAL,"70 - 79",M,149
MT,OUTRAS,IGNORADO,"70 - 79",F,81
MT,OUTRAS,IGNORADO,"70 - 79",M,119
MT,OUTRAS,OUTRO,"70 - 79",F,20
MT,OUTRAS,OUTRO,"70 - 79",M,34
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MT,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
MT,OUTRAS,VIA_PUBLICA,"70 - 79",M,2
MT,COVID,HOSPITAL,"70 - 79",F,4
MT,COVID,HOSPITAL,"70 - 79",M,8
MT,COVID,IGNORADO,"70 - 79",F,1
MT,COVID,IGNORADO,"70 - 79",M,1
MT,INDETERMINADA,DOMICILIO,"70 - 79",M,1
MT,INDETERMINADA,IGNORADO,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,3
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,5
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,25
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,48
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,13
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,23
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
MT,PNEUMONIA,DOMICILIO,"70 - 79",F,1
MT,PNEUMONIA,DOMICILIO,"70 - 79",M,1
MT,PNEUMONIA,HOSPITAL,"70 - 79",F,53
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,103
MT,PNEUMONIA,IGNORADO,"70 - 79",F,18
MT,PNEUMONIA,IGNORADO,"70 - 79",M,36
MT,PNEUMONIA,OUTRO,"70 - 79",F,1
MT,PNEUMONIA,OUTRO,"70 - 79",M,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MT,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
MT,SEPTICEMIA,HOSPITAL,"70 - 79",F,58
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,70
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,28
MT,SEPTICEMIA,IGNORADO,"70 - 79",M,45
MT,SEPTICEMIA,OUTRO,"70 - 79",F,7
MT,SEPTICEMIA,OUTRO,"70 - 79",M,3
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,SRAG,DOMICILIO,"70 - 79",M,1
MT,SRAG,HOSPITAL,"70 - 79",F,1
MT,SRAG,HOSPITAL,"70 - 79",M,3
MT,SRAG,IGNORADO,"70 - 79",F,1
PA,OUTRAS,AMBULANCIA,"70 - 79",F,1
PA,OUTRAS,DOMICILIO,"70 - 79",F,115
PA,OUTRAS,DOMICILIO,"70 - 79",M,263
PA,OUTRAS,HOSPITAL,"70 - 79",F,213
PA,OUTRAS,HOSPITAL,"70 - 79",I,1
PA,OUTRAS,HOSPITAL,"70 - 79",M,316
PA,OUTRAS,IGNORADO,"70 - 79",F,5
PA,OUTRAS,IGNORADO,"70 - 79",M,9
PA,OUTRAS,OUTRO,"70 - 79",F,10
PA,OUTRAS,OUTRO,"70 - 79",M,20
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,35
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,30
PA,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
PA,OUTRAS,VIA_PUBLICA,"70 - 79",M,18
PA,COVID,DOMICILIO,"70 - 79",M,2
PA,COVID,HOSPITAL,"70 - 79",F,6
PA,COVID,HOSPITAL,"70 - 79",M,16
PA,COVID,OUTRO,"70 - 79",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PA,INDETERMINADA,DOMICILIO,"70 - 79",F,6
PA,INDETERMINADA,DOMICILIO,"70 - 79",M,16
PA,INDETERMINADA,HOSPITAL,"70 - 79",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,10
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,24
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,73
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,100
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,15
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
PA,PNEUMONIA,DOMICILIO,"70 - 79",F,14
PA,PNEUMONIA,DOMICILIO,"70 - 79",M,24
PA,PNEUMONIA,HOSPITAL,"70 - 79",F,190
PA,PNEUMONIA,HOSPITAL,"70 - 79",M,225
PA,PNEUMONIA,OUTRO,"70 - 79",F,2
PA,PNEUMONIA,OUTRO,"70 - 79",M,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,33
PA,SEPTICEMIA,DOMICILIO,"70 - 79",F,8
PA,SEPTICEMIA,DOMICILIO,"70 - 79",M,11
PA,SEPTICEMIA,HOSPITAL,"70 - 79",F,115
PA,SEPTICEMIA,HOSPITAL,"70 - 79",M,173
PA,SEPTICEMIA,IGNORADO,"70 - 79",F,1
PA,SEPTICEMIA,OUTRO,"70 - 79",F,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
PA,SRAG,HOSPITAL,"70 - 79",F,3
PA,SRAG,HOSPITAL,"70 - 79",M,4
PB,OUTRAS,DOMICILIO,"70 - 79",F,168
PB,OUTRAS,DOMICILIO,"70 - 79",M,242
PB,OUTRAS,HOSPITAL,"70 - 79",F,262
PB,OUTRAS,HOSPITAL,"70 - 79",M,296
PB,OUTRAS,IGNORADO,"70 - 79",F,2
PB,OUTRAS,IGNORADO,"70 - 79",M,4
PB,OUTRAS,OUTRO,"70 - 79",F,13
PB,OUTRAS,OUTRO,"70 - 79",M,9
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,20
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
PB,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
PB,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
PB,COVID,DOMICILIO,"70 - 79",F,1
PB,COVID,HOSPITAL,"70 - 79",F,6
PB,COVID,HOSPITAL,"70 - 79",M,3
PB,INDETERMINADA,DOMICILIO,"70 - 79",F,2
PB,INDETERMINADA,DOMICILIO,"70 - 79",M,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,20
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,22
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,79
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,69
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
PB,PNEUMONIA,DOMICILIO,"70 - 79",F,24
PB,PNEUMONIA,DOMICILIO,"70 - 79",M,22
PB,PNEUMONIA,HOSPITAL,"70 - 79",F,141
PB,PNEUMONIA,HOSPITAL,"70 - 79",M,159
PB,PNEUMONIA,OUTRO,"70 - 79",M,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
PB,SEPTICEMIA,DOMICILIO,"70 - 79",F,6
PB,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
PB,SEPTICEMIA,HOSPITAL,"70 - 79",F,170
PB,SEPTICEMIA,HOSPITAL,"70 - 79",M,166
PB,SEPTICEMIA,OUTRO,"70 - 79",F,2
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
PB,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
PB,SRAG,DOMICILIO,"70 - 79",F,1
PB,SRAG,HOSPITAL,"70 - 79",F,2
PB,SRAG,HOSPITAL,"70 - 79",M,7
PB,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PE,OUTRAS,DOMICILIO,"70 - 79",F,307
PE,OUTRAS,DOMICILIO,"70 - 79",M,379
PE,OUTRAS,HOSPITAL,"70 - 79",F,642
PE,OUTRAS,HOSPITAL,"70 - 79",M,700
PE,OUTRAS,IGNORADO,"70 - 79",F,12
PE,OUTRAS,IGNORADO,"70 - 79",M,16
PE,OUTRAS,OUTRO,"70 - 79",F,16
PE,OUTRAS,OUTRO,"70 - 79",M,27
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,53
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,67
PE,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
PE,OUTRAS,VIA_PUBLICA,"70 - 79",M,24
PE,COVID,DOMICILIO,"70 - 79",M,1
PE,COVID,HOSPITAL,"70 - 79",F,5
PE,COVID,HOSPITAL,"70 - 79",M,6
PE,COVID,IGNORADO,"70 - 79",M,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PE,INDETERMINADA,DOMICILIO,"70 - 79",F,8
PE,INDETERMINADA,DOMICILIO,"70 - 79",M,10
PE,INDETERMINADA,HOSPITAL,"70 - 79",F,3
PE,INDETERMINADA,HOSPITAL,"70 - 79",M,4
PE,INDETERMINADA,IGNORADO,"70 - 79",M,1
PE,INDETERMINADA,OUTRO,"70 - 79",F,1
PE,INDETERMINADA,OUTRO,"70 - 79",M,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,35
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,43
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,125
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,122
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,3
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,16
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
PE,PNEUMONIA,DOMICILIO,"70 - 79",F,42
PE,PNEUMONIA,DOMICILIO,"70 - 79",M,50
PE,PNEUMONIA,HOSPITAL,"70 - 79",F,261
PE,PNEUMONIA,HOSPITAL,"70 - 79",M,281
PE,PNEUMONIA,IGNORADO,"70 - 79",F,1
PE,PNEUMONIA,IGNORADO,"70 - 79",M,3
PE,PNEUMONIA,OUTRO,"70 - 79",F,3
PE,PNEUMONIA,OUTRO,"70 - 79",M,8
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,13
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
PE,SEPTICEMIA,DOMICILIO,"70 - 79",F,24
PE,SEPTICEMIA,DOMICILIO,"70 - 79",M,23
PE,SEPTICEMIA,HOSPITAL,"70 - 79",F,584
PE,SEPTICEMIA,HOSPITAL,"70 - 79",M,571
PE,SEPTICEMIA,IGNORADO,"70 - 79",F,5
PE,SEPTICEMIA,IGNORADO,"70 - 79",M,1
PE,SEPTICEMIA,OUTRO,"70 - 79",F,5
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
PE,SRAG,DOMICILIO,"70 - 79",F,1
PE,SRAG,DOMICILIO,"70 - 79",M,1
PE,SRAG,HOSPITAL,"70 - 79",F,5
PE,SRAG,HOSPITAL,"70 - 79",M,5
PE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PI,OUTRAS,DOMICILIO,"70 - 79",F,78
PI,OUTRAS,DOMICILIO,"70 - 79",M,130
PI,OUTRAS,HOSPITAL,"70 - 79",F,74
PI,OUTRAS,HOSPITAL,"70 - 79",M,114
PI,OUTRAS,IGNORADO,"70 - 79",M,1
PI,OUTRAS,OUTRO,"70 - 79",F,4
PI,OUTRAS,OUTRO,"70 - 79",M,12
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PI,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
PI,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
PI,COVID,HOSPITAL,"70 - 79",F,5
PI,COVID,HOSPITAL,"70 - 79",M,3
PI,INDETERMINADA,DOMICILIO,"70 - 79",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,11
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,23
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,37
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,27
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
PI,PNEUMONIA,DOMICILIO,"70 - 79",F,3
PI,PNEUMONIA,DOMICILIO,"70 - 79",M,10
PI,PNEUMONIA,HOSPITAL,"70 - 79",F,56
PI,PNEUMONIA,HOSPITAL,"70 - 79",I,1
PI,PNEUMONIA,HOSPITAL,"70 - 79",M,73
PI,PNEUMONIA,OUTRO,"70 - 79",M,3
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PI,SEPTICEMIA,DOMICILIO,"70 - 79",F,6
PI,SEPTICEMIA,DOMICILIO,"70 - 79",M,3
PI,SEPTICEMIA,HOSPITAL,"70 - 79",F,54
PI,SEPTICEMIA,HOSPITAL,"70 - 79",M,64
PI,SEPTICEMIA,OUTRO,"70 - 79",M,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PI,SRAG,HOSPITAL,"70 - 79",F,1
PI,SRAG,HOSPITAL,"70 - 79",M,2
PR,OUTRAS,DOMICILIO,"70 - 79",F,420
PR,OUTRAS,DOMICILIO,"70 - 79",I,2
PR,OUTRAS,DOMICILIO,"70 - 79",M,581
PR,OUTRAS,HOSPITAL,"70 - 79",F,884
PR,OUTRAS,HOSPITAL,"70 - 79",M,1068
PR,OUTRAS,IGNORADO,"70 - 79",M,2
PR,OUTRAS,OUTRO,"70 - 79",F,31
PR,OUTRAS,OUTRO,"70 - 79",M,45
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,55
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,53
PR,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
PR,OUTRAS,VIA_PUBLICA,"70 - 79",F,10
PR,OUTRAS,VIA_PUBLICA,"70 - 79",M,27
PR,COVID,DOMICILIO,"70 - 79",M,1
PR,COVID,HOSPITAL,"70 - 79",F,20
PR,COVID,HOSPITAL,"70 - 79",M,22
PR,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PR,INDETERMINADA,DOMICILIO,"70 - 79",F,13
PR,INDETERMINADA,DOMICILIO,"70 - 79",M,27
PR,INDETERMINADA,HOSPITAL,"70 - 79",F,3
PR,INDETERMINADA,HOSPITAL,"70 - 79",M,1
PR,INDETERMINADA,OUTRO,"70 - 79",F,3
PR,INDETERMINADA,OUTRO,"70 - 79",M,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,38
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,30
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,186
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,206
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,6
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
PR,PNEUMONIA,DOMICILIO,"70 - 79",F,16
PR,PNEUMONIA,DOMICILIO,"70 - 79",M,18
PR,PNEUMONIA,HOSPITAL,"70 - 79",F,475
PR,PNEUMONIA,HOSPITAL,"70 - 79",I,1
PR,PNEUMONIA,HOSPITAL,"70 - 79",M,636
PR,PNEUMONIA,OUTRO,"70 - 79",F,3
PR,PNEUMONIA,OUTRO,"70 - 79",M,5
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,19
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
PR,SEPTICEMIA,DOMICILIO,"70 - 79",F,8
PR,SEPTICEMIA,DOMICILIO,"70 - 79",M,8
PR,SEPTICEMIA,HOSPITAL,"70 - 79",F,478
PR,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
PR,SEPTICEMIA,HOSPITAL,"70 - 79",M,572
PR,SEPTICEMIA,IGNORADO,"70 - 79",F,1
PR,SEPTICEMIA,OUTRO,"70 - 79",F,7
PR,SEPTICEMIA,OUTRO,"70 - 79",M,5
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
PR,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
PR,SRAG,HOSPITAL,"70 - 79",F,7
PR,SRAG,HOSPITAL,"70 - 79",M,9
PR,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RJ,OUTRAS,DOMICILIO,"70 - 79",F,693
RJ,OUTRAS,DOMICILIO,"70 - 79",M,894
RJ,OUTRAS,HOSPITAL,"70 - 79",F,1591
RJ,OUTRAS,HOSPITAL,"70 - 79",M,1830
RJ,OUTRAS,IGNORADO,"70 - 79",F,7
RJ,OUTRAS,IGNORADO,"70 - 79",M,5
RJ,OUTRAS,OUTRO,"70 - 79",F,38
RJ,OUTRAS,OUTRO,"70 - 79",M,64
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,480
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,523
RJ,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
RJ,OUTRAS,VIA_PUBLICA,"70 - 79",M,18
RJ,COVID,DOMICILIO,"70 - 79",F,1
RJ,COVID,HOSPITAL,"70 - 79",F,18
RJ,COVID,HOSPITAL,"70 - 79",M,25
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
RJ,INDETERMINADA,DOMICILIO,"70 - 79",F,25
RJ,INDETERMINADA,DOMICILIO,"70 - 79",M,40
RJ,INDETERMINADA,HOSPITAL,"70 - 79",F,18
RJ,INDETERMINADA,HOSPITAL,"70 - 79",M,18
RJ,INDETERMINADA,OUTRO,"70 - 79",F,2
RJ,INDETERMINADA,OUTRO,"70 - 79",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,16
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
RJ,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,47
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,63
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,272
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,263
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,80
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,85
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
RJ,PNEUMONIA,DOMICILIO,"70 - 79",F,16
RJ,PNEUMONIA,DOMICILIO,"70 - 79",M,20
RJ,PNEUMONIA,HOSPITAL,"70 - 79",F,821
RJ,PNEUMONIA,HOSPITAL,"70 - 79",M,989
RJ,PNEUMONIA,IGNORADO,"70 - 79",F,1
RJ,PNEUMONIA,IGNORADO,"70 - 79",M,1
RJ,PNEUMONIA,OUTRO,"70 - 79",F,2
RJ,PNEUMONIA,OUTRO,"70 - 79",M,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,150
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,175
RJ,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
RJ,SEPTICEMIA,DOMICILIO,"70 - 79",F,15
RJ,SEPTICEMIA,DOMICILIO,"70 - 79",M,22
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",F,958
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",M,937
RJ,SEPTICEMIA,IGNORADO,"70 - 79",F,1
RJ,SEPTICEMIA,IGNORADO,"70 - 79",M,1
RJ,SEPTICEMIA,OUTRO,"70 - 79",F,5
RJ,SEPTICEMIA,OUTRO,"70 - 79",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,170
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,149
RJ,SRAG,DOMICILIO,"70 - 79",M,1
RJ,SRAG,HOSPITAL,"70 - 79",F,6
RJ,SRAG,HOSPITAL,"70 - 79",M,7
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RN,OUTRAS,DOMICILIO,"70 - 79",F,98
RN,OUTRAS,DOMICILIO,"70 - 79",M,125
RN,OUTRAS,HOSPITAL,"70 - 79",F,188
RN,OUTRAS,HOSPITAL,"70 - 79",M,183
